ticker,date,close,volume,simple_return,target_next_return,return_lag_1,return_lag_2,return_lag_5,return_lag_10,volume_lag_1,volume_lag_5,roc_5,roc_10,roc_20,ewm_vol_10,relative_return_1,relative_strength_5,relative_strength_20,target_5d_return,target_next_price
GOOGL,2005-02-15,4.885635852813721,1030280688,0.011606869557337,0.016288484530468,0.0298289940797487,-0.0030853445520996,0.0133140948007972,-0.0190164288378118,1540945512.0,458740800.0,-0.0171667211928822,0.0173527762220986,-0.0425208840068443,0.0285239410160106,0.0105270854099171,-0.0028757198738257,-0.0023605018692531,-0.0065563414450423,4.927980899810791
GOOGL,2005-02-16,4.96521520614624,660630708,0.016288484530468,-0.0025705570298193,0.011606869557337,0.0298289940797487,-0.0355416531156537,0.0732672884981582,1030280688.0,686173140.0,0.0356508880779833,-0.0366575761137667,0.0056261096481762,0.026458548633677,0.0095057459561932,0.0031860302068677,-0.001170408585753,-0.0479814412091275,4.915313243865967
GOOGL,2005-02-17,4.952452182769775,416159424,-0.0025705570298193,0.0002528094492915,0.016288484530468,0.011606869557337,-0.0187910250420735,0.0237911362122269,660630708.0,758548692.0,0.0527713410402606,-0.0614627698366726,0.0205238152706144,0.0241041688280311,0.0021494001679069,0.0070880975364012,-0.0006459823907379,-0.0607881581958524,4.916555881500244
GOOGL,2005-02-18,4.953703880310059,339096564,0.0002528094492915,-0.0332406955255017,-0.0025705570298193,0.016288484530468,-0.0030853445520996,-0.0308263024552549,416159424.0,524115360.0,0.0562965303284694,-0.0313660970970758,0.0513597528967859,0.0218360662466867,-0.0208385667781608,0.0034187227641198,-0.00105068466348,-0.0503159561875379,4.75312614440918
GOOGL,2005-02-22,4.789039134979248,538808652,-0.0332406955255017,0.0134817037030794,0.0002528094492915,-0.0025705570298193,0.0298289940797487,-0.0407611488442171,339096564.0,1540945512.0,-0.0083941073229312,-0.0237719863696701,0.0589309119634422,0.0245614581822149,-0.0141187338424932,-0.0025550138173273,-0.0001820518146593,-0.027747514352889,4.817206382751465
GOOGL,2005-02-23,4.853603839874268,622816560,0.0134817037030794,-0.0260892099650638,-0.0332406955255017,0.0002528094492915,0.011606869557337,0.0133140948007972,538808652.0,1030280688.0,-0.0065563414450423,-0.0236105117522921,0.095020397739941,0.0233085290549777,0.0038957808748155,-0.0038812747243476,0.0009718934246245,-0.0452181033166924,4.691529273986816
GOOGL,2005-02-24,4.7269768714904785,1031539428,-0.0260892099650638,-0.0159881490214811,0.0134817037030794,-0.0332406955255017,0.016288484530468,-0.0355416531156537,622816560.0,660630708.0,-0.0479814412091275,-0.0140411341215112,-0.0018495333456223,0.0234733509075913,-0.0289873555351103,-0.0115798950226083,-0.002963610651168,-0.0099528908358191,4.616520404815674
GOOGL,2005-02-25,4.651401042938232,398541060,-0.0159881490214811,0.0114056175951255,-0.0260892099650638,0.0134817037030794,-0.0025705570298193,-0.0187910250420735,1031539428.0,416159424.0,-0.0607881581958524,-0.0112246897829545,-0.0117503324347616,0.0216707583327248,-0.0270348368965472,-0.0174167424354992,-0.0040547950152874,0.0001615444642357,4.669174671173096
GOOGL,2005-02-28,4.704453945159912,312423264,0.0114056175951255,-0.0102664744955789,-0.0159881490214811,-0.0260892099650638,0.0002528094492915,-0.0030853445520996,398541060.0,339096564.0,-0.0503159561875379,0.0031479603874138,-0.012346514561631,0.0210197656558915,0.0165022088708516,-0.0099485873056967,-0.0038783368534126,0.0043621461628402,4.621238708496094
GOOGL,2005-03-01,4.656156063079834,372075552,-0.0102664744955789,-0.0047297408847395,0.0114056175951255,-0.0159881490214811,-0.0332406955255017,0.0298289940797487,312423264.0,538808652.0,-0.027747514352889,-0.0359087060623976,-0.0488703947239287,0.0191902696585828,-0.0096583975520766,-0.0090565200476134,-0.0053070894384305,-0.0046219137713281,4.599381446838379
GOOGL,2005-03-02,4.634133815765381,291128580,-0.0047297408847395,0.0098825350662405,-0.0102664744955789,0.0114056175951255,0.0134817037030794,0.011606869557337,372075552.0,622816560.0,-0.0452181033166924,-0.0514779794368933,-0.0350184890723289,0.017358682529728,-0.0052081522705631,-0.0108773066766891,-0.0045481178495458,-0.0206825867374581,4.644834995269775
GOOGL,2005-03-03,4.679930210113525,304039656,0.0098825350662405,-0.005935370614187,-0.0047297408847395,-0.0102664744955789,-0.0260892099650638,0.016288484530468,291128580.0,1031539428.0,-0.0099528908358191,-0.0574567779984469,-0.0920081278994838,0.0168234787893026,0.0059888848388191,-0.0038820586019032,-0.0067246437316581,-0.0375916044934131,4.6172661781311035
GOOGL,2005-03-04,4.652152061462402,270693036,-0.005935370614187,0.0156534435376076,0.0098825350662405,-0.0047297408847395,-0.0159881490214811,-0.0025705570298193,304039656.0,398541060.0,0.0001615444642357,-0.0606364337220642,-0.118372320389161,0.0152900239123906,-0.0123352467144013,-0.000942140565474,-0.0082232181568873,-0.0435720593458154,4.689542293548584
GOOGL,2005-03-07,4.724975109100342,346349304,0.0156534435376076,-0.0191196808275365,-0.005935370614187,0.0098825350662405,0.0114056175951255,0.0002528094492915,270693036.0,312423264.0,0.0043621461628402,-0.0461732955799109,-0.0760911166045352,0.015761407101122,0.0120421420981246,-0.0018341539200194,-0.0060209956890571,-0.0731954451404279,4.599879741668701
GOOGL,2005-03-08,4.634634971618652,321522156,-0.0191196808275365,-0.0207886740335787,0.0156534435376076,-0.005935370614187,-0.0102664744955789,-0.0332406955255017,346349304.0,372075552.0,-0.0046219137713281,-0.0322411815055093,-0.0552467309478884,0.0163246644209512,-0.0081955321363054,-0.0015415808368652,-0.004433692250052,-0.0355832446237537,4.504254341125488
GOOGL,2005-03-09,4.538288116455078,453961584,-0.0207886740335787,-0.0075542239310039,-0.0191196808275365,0.0156534435376076,-0.0047297408847395,0.0134817037030794,321522156.0,291128580.0,-0.0206825867374581,-0.0649654627101997,-0.0870421066416796,0.0164215046706879,-0.0030717989176423,-0.001114310166281,-0.0046871528602859,-0.0317066101100284,4.47022819519043
GOOGL,2005-03-10,4.504004001617432,437981580,-0.0075542239310039,-0.0121125389183794,-0.0207886740335787,-0.0191196808275365,0.0098825350662405,-0.0260892099650638,453961584.0,304039656.0,-0.0375916044934131,-0.0471703501933661,-0.0605491591012535,0.0148621588309038,-0.0032777340507035,-0.0029676339441855,-0.0038108893404573,-0.0038338097194718,4.416082382202148
GOOGL,2005-03-11,4.449449062347412,320810868,-0.0121125389183794,-0.0158043302398523,-0.0075542239310039,-0.0207886740335787,-0.005935370614187,-0.0159881490214811,437981580.0,270693036.0,-0.0435720593458154,-0.0434175537065623,-0.0541548949180259,0.0136320972974759,-0.0065366017710901,-0.0018079049555233,-0.0032696726050238,0.0125985887783823,4.346289157867432
GOOGL,2005-03-14,4.379128932952881,445418136,-0.0158043302398523,0.020687058418759,-0.0121125389183794,-0.0075542239310039,0.0156534435376076,0.0114056175951255,320810868.0,346349304.0,-0.0731954451404279,-0.0691525882077445,-0.0662223174286957,0.0127778245134031,-0.0167613787726431,-0.0075686091296769,-0.0039831568978183,0.0336592162069084,4.436201095581055
GOOGL,2005-03-15,4.469719886779785,416467116,0.020687058418759,-0.0168525702679497,-0.0158043302398523,-0.0121125389183794,-0.0191196808275365,-0.0102664744955789,445418136.0,321522156.0,-0.0355832446237537,-0.0400406957067267,-0.0745115921964575,0.0167290806688894,0.0229428444553195,-0.0013409338113519,-0.0036235121282894,-5.600110411385639e-05,4.3614397048950195
GOOGL,2005-03-16,4.3943939208984375,283967748,-0.0168525702679497,0.0210138147478156,0.020687058418759,-0.0158043302398523,-0.0207886740335787,-0.0047297408847395,416467116.0,453961584.0,-0.0317066101100284,-0.0517334221337351,-0.1005482695298279,0.0160554770205051,-0.0101086031976392,-0.0027482946673513,-0.0046552965586672,0.0192484597012092,4.453090190887451
GOOGL,2005-03-17,4.48673677444458,330093576,0.0210138147478156,0.0041832966459205,-0.0168525702679497,0.020687058418759,-0.0075542239310039,0.0098825350662405,283967748.0,437981580.0,-0.0038338097194718,-0.0412812951542076,-0.0963661829414909,0.018220820341457,0.0118578543107455,0.0002788230049384,-0.0045376911409396,-0.0002229406818237,4.471718788146973
GOOGL,2005-03-18,4.5055060386657715,283316400,0.0041832966459205,0.0046655563936985,0.0210138147478156,-0.0168525702679497,-0.0121125389183794,-0.005935370614187,330093576.0,320810868.0,0.0125985887783823,-0.0315224170253582,-0.0902474437967051,0.0166223849962074,0.0011196839807366,0.0018100801553038,-0.0045891769502981,0.0076648502635032,4.492581844329834
GOOGL,2005-03-21,4.526526927947998,299048652,0.0046655563936985,-0.0126050415708454,0.0041832966459205,0.0210138147478156,-0.0158043302398523,0.0156534435376076,283316400.0,445418136.0,0.0336592162069084,-0.0419999302468619,-0.0862339506331489,0.0151632340626226,0.008182880053028,0.0067989319204381,-0.0031381046087387,-0.0072425919642117,4.435952663421631
GOOGL,2005-03-22,4.46946907043457,225042732,-0.0126050415708454,0.0021276236669836,0.0046655563936985,0.0041832966459205,0.020687058418759,-0.0191196808275365,299048652.0,416467116.0,-5.600110411385639e-05,-0.0356372530268807,-0.0667294473891927,0.0147457705597875,0.0034938221143106,0.0029091274522363,-0.0022574768108985,0.0103584196140824,4.445390701293945
GOOGL,2005-03-23,4.478979110717773,193606200,0.0021276236669836,0.0015086895800124,-0.0126050415708454,0.0046655563936985,-0.0168525702679497,-0.0207886740335787,225042732.0,283967748.0,0.0192484597012092,-0.013068453815784,-0.0771849183769344,0.0134289129264034,-0.0002500630430188,0.0048808354831604,-0.0024647690067902,0.0085484185843953,4.452097415924072
GOOGL,2005-03-24,4.485735893249512,148059792,0.0015086895800124,0.0121058508202822,0.0021276236669836,-0.0126050415708454,0.0210138147478156,-0.0075542239310039,193606200.0,330093576.0,-0.0002229406818237,-0.0040558956891427,-0.0510349278625043,0.0121900227588089,0.0044183103552598,0.0033929266920632,-0.0007944857122717,0.0044072198763485,4.505993843078613
GOOGL,2005-03-28,4.540040016174316,349170480,0.0121058508202822,-0.0101975141363468,0.0015086895800124,0.0021276236669836,0.0041832966459205,-0.0121125389183794,148059792.0,283316400.0,0.0076648502635032,0.0203600053384034,-0.0239415299934049,0.0121681978222296,0.0095449331597575,0.0050779765278674,0.0010345027905434,0.0213317722344941,4.460043907165527
GOOGL,2005-03-29,4.493743896484375,258661080,-0.0101975141363468,0.0049008968940673,0.0121058508202822,0.0015086895800124,0.0046655563936985,-0.0158043302398523,349170480.0,299048652.0,-0.0072425919642117,0.0261728442738751,-0.0447896638561662,0.0120305176289257,0.0025442954129046,0.0039502595998427,0.0003366071176461,0.0501200099643017,4.481902122497559
GOOGL,2005-03-30,4.515766143798828,249194556,0.0049008968940673,0.0003323676513926,-0.0101975141363468,0.0121058508202822,-0.0126050415708454,0.020687058418759,258661080.0,225042732.0,0.0103584196140824,0.0103018384270332,-0.0301513500573702,0.0110952045496428,-0.009498866501228,0.001351721876735,0.0003445836701885,0.0486005768557638,4.483391761779785
GOOGL,2005-03-31,4.517267227172852,270473256,0.0003323676513926,-0.0026036033104049,0.0049008968940673,-0.0101975141363468,0.0021276236669836,-0.0168525702679497,249194556.0,193606200.0,0.0085484185843953,0.0279614221762354,-0.0252185400144023,0.01003636167713,0.001423912769753,0.0016865170392894,0.0006761869222043,0.0734032137058442,4.471718788146973
GOOGL,2005-04-01,4.5055060386657715,247032720,-0.0026036033104049,0.0291601273380299,0.0003323676513926,0.0049008968940673,0.0015086895800124,0.0210138147478156,270473256.0,148059792.0,0.0044072198763485,0.0041832966459205,-0.0372706904118448,0.0091658456157212,-0.0022668632067512,0.0003494823268871,0.0002633995199258,0.0667074434994541,4.602114677429199
GOOGL,2005-04-04,4.636887073516846,322732944,0.0291601273380299,0.0177020088621946,-0.0026036033104049,0.0003323676513926,0.0121058508202822,0.0041832966459205,247032720.0,349170480.0,0.0213317722344941,0.0291601273380299,-0.0032814873817902,0.0144864427648847,0.0245926993677114,0.0033590355684779,0.0021097968240314,0.0428517964459627,4.683581352233887
GOOGL,2005-04-05,4.718968868255615,349118532,0.0177020088621946,0.0034468919431547,0.0291601273380299,-0.0026036033104049,-0.0101975141363468,0.0046655563936985,322732944.0,258661080.0,0.0501200099643017,0.0425144192186763,-0.0012711136698559,0.014046916797162,0.0003599206505561,0.0029221606160082,0.001525685751653,0.0285836690869707,4.699725151062012
GOOGL,2005-04-06,4.735235214233398,209893896,0.0034468919431547,0.0239933125257836,0.0177020088621946,0.0291601273380299,0.0049008968940673,-0.0126050415708454,349118532.0,249194556.0,0.0486005768557638,0.0594624216384045,0.0217060912460049,0.0128131991749976,-0.001262656361998,0.0045694026438542,0.0018723295403684,0.0196067628797698,4.8124871253967285
GOOGL,2005-04-07,4.848848819732666,387300312,0.0239933125257836,-0.0088252514214244,0.0034468919431547,0.0177020088621946,0.0003323676513926,0.0021276236669836,209893896.0,270473256.0,0.0734032137058442,0.0825791136864371,0.0684314785372934,0.0135395989893432,0.0169629572638155,0.0076772115426667,0.0028740673494413,-0.0119219021379899,4.770015716552734
GOOGL,2005-04-08,4.806056022644043,204459336,-0.0088252514214244,0.0061441814862235,0.0239933125257836,0.0034468919431547,-0.0026036033104049,0.0015086895800124,387300312.0,247032720.0,0.0667074434994541,0.0714086577466939,0.0670631359904287,0.0144218445565331,0.0017753753948493,0.0084856592629869,0.0031267228217189,-0.0367091426876012,4.799323558807373
GOOGL,2005-04-11,4.835586071014404,216203580,0.0061441814862235,0.0037779767749561,-0.0088252514214244,0.0239933125257836,0.0291601273380299,0.0121058508202822,204459336.0,322732944.0,0.0428517964459627,0.0650976734420811,0.0867830677592829,0.0130458566457614,0.0038880160323769,0.0043447225959199,0.0036479537118923,-0.0323966103624761,4.817455291748047
GOOGL,2005-04-12,4.853854179382324,292491216,0.0037779767749561,-0.0053106344531925,0.0061441814862235,-0.0088252514214244,0.0177020088621946,-0.0101975141363468,216203580.0,349118532.0,0.0285836690869707,0.0801362928307276,0.1084065318175468,0.0118498087573004,-0.0047483045438061,0.0033230775570475,0.0042486074233341,-0.01319863849479,4.791871547698975
GOOGL,2005-04-13,4.828077793121338,261969768,-0.0053106344531925,-0.0076709950351682,0.0037779767749561,0.0061441814862235,0.0034468919431547,0.0049008968940673,292491216.0,209893896.0,0.0196067628797698,0.0691602397217645,0.0801745557639861,0.011655787860211,0.0009455741745833,0.0037647236643638,0.0031487439092973,0.0267974342050074,4.755113124847412
GOOGL,2005-04-14,4.791040897369385,245861892,-0.0076709950351682,-0.0336901755330697,-0.0053106344531925,0.0037779767749561,0.0239933125257836,0.0003323676513926,261969768.0,387300312.0,-0.0119219021379899,0.0606062056374392,0.090262263516003,0.0115458001748996,-0.0028724512944255,-0.0002023580472844,0.003510551504458,0.0667015636978618,4.594912528991699
GOOGL,2005-04-15,4.629630088806152,462632904,-0.0336901755330697,0.0106485627678043,-0.0076709950351682,-0.0053106344531925,-0.0088252514214244,-0.0026036033104049,245861892.0,204459336.0,-0.0367091426876012,0.0275495277501063,0.0318480722430605,0.0178118521722183,-0.0148410182131307,-0.0035256367688804,0.0021756078782642,0.1665403378707233,4.643841743469238
GOOGL,2005-04-18,4.678928852081299,261749988,0.0106485627678043,0.0236936793922726,-0.0336901755330697,-0.0076709950351682,0.0061441814862235,0.0291601273380299,462632904.0,216203580.0,-0.0323966103624761,0.0090669331306947,0.0384914533933811,0.0172706716925028,-0.000968596543277,-0.0044969592840112,0.0020711938520635,0.1955392643191049,4.753871440887451
GOOGL,2005-04-19,4.789790153503418,336862800,0.0236936793922726,0.0350051471519743,0.0106485627678043,-0.0336901755330697,0.0037779767749561,0.0177020088621946,261749988.0,292491216.0,-0.01319863849479,0.015007765077047,0.0581602307117443,0.0187633994276887,0.011137265086602,-0.0013198453579295,0.0022189131037422,0.1428943273600691,4.920281410217284
GOOGL,2005-04-20,4.957457065582275,617441940,0.0350051471519743,0.0308935979356845,0.0236936793922726,0.0106485627678043,-0.0053106344531925,0.0034468919431547,336862800.0,261969768.0,0.0267974342050074,0.046929608023021,0.1091825778010155,0.0214412205098882,0.0399838299456933,0.0064878057962924,0.0040434134953113,0.1094395952620603,5.072286605834961
GOOGL,2005-04-21,5.1106109619140625,709365924,0.0308935979356845,0.0567523546264692,0.0350051471519743,0.0236936793922726,-0.0076709950351682,0.0239933125257836,617441940.0,245861892.0,0.0667015636978618,0.0539844520450152,0.1410215539341774,0.021401302490816,0.0072156550339138,0.0085054270619602,0.004416699399158,0.0745763326901911,5.3601508140563965
GOOGL,2005-04-22,5.400650978088379,1326875796,0.0567523546264692,0.0357721889172106,0.0308935979356845,0.0350051471519743,-0.0336901755330697,-0.0088252514214244,709365924.0,462632904.0,0.1665403378707233,0.1237176421569843,0.2039608106696941,0.0263768663007819,0.0434619877187657,0.0201660282483395,0.0063688832673333,0.0194152664194833,5.5518951416015625
GOOGL,2005-04-25,5.593843936920166,792806400,0.0357721889172106,-0.0213841284433927,0.0567523546264692,0.0308935979356845,0.0106485627678043,0.0061441814862235,1326875796.0,261749988.0,0.1955392643191049,0.1568078445999174,0.2321133439029206,0.0246334905671167,0.0241514040435028,0.0251900283656955,0.0070992068115205,-0.0055473733609271,5.433172702789307
GOOGL,2005-04-26,5.474224090576172,690189120,-0.0213841284433927,0.004708540467426,0.0357721889172106,0.0567523546264692,0.0236936793922726,0.0037779767749561,792806400.0,336862800.0,0.1428943273600691,0.1278096782954974,0.2181881649327142,0.028784362077396,-0.0114116927397673,0.0206802368004216,0.0064014074038869,0.0340112841730113,5.458755016326905
GOOGL,2005-04-27,5.5,410181408,0.004708540467426,-0.0015014187393795,-0.0213841284433927,0.0357721889172106,0.0350051471519743,-0.0053106344531925,690189120.0,617441940.0,0.1094395952620603,0.1391697298205254,0.2179549814186907,0.02638931150317,0.0041994491577581,0.0135233606428346,0.0070863231868362,0.0396759598034179,5.450559139251709
GOOGL,2005-04-28,5.491742134094238,346964688,-0.0015014187393795,0.0025062439575838,0.004708540467426,-0.0213841284433927,0.0308935979356845,-0.0076709950351682,410181408.0,709365924.0,0.0745763326901911,0.1462522543933406,0.2157222542354819,0.0246232844366836,0.0145821287263281,0.0149966553813174,0.007744233984665,0.0343130063195875,5.464219570159912
GOOGL,2005-04-29,5.5055060386657715,366441192,0.0025062439575838,0.0104090136752692,-0.0015014187393795,0.004708540467426,0.0567523546264692,-0.0336901755330697,346964688.0,1326875796.0,0.0194152664194833,0.1891890293195575,0.2219506254829186,0.0225180339394817,-0.0105700271901507,0.0041902523995341,0.007329075785495,0.0364544986565058,5.521096706390381
GOOGL,2005-05-02,5.562812805175781,390305304,0.0104090136752692,0.0175445536105942,0.0025062439575838,-0.0015014187393795,0.0357721889172106,0.0106485627678043,366441192.0,792806400.0,-0.0055473733609271,0.1889071616522786,0.1996869033855837,0.0203744683013978,0.0019227654920291,-0.0002554753107605,0.0061955790917109,0.0167798656467257,5.617961883544922
GOOGL,2005-05-03,5.660409927368164,710496792,0.0175445536105942,0.0102126854143538,0.0104090136752692,0.0025062439575838,-0.0213841284433927,0.0236936793922726,390305304.0,690189120.0,0.0340112841730113,0.1817656311076352,0.1995012920754268,0.0187243283093754,0.0181982948756212,0.0056665222123171,0.0070874978029642,0.0071181457376341,5.6753363609313965
GOOGL,2005-05-04,5.718217849731445,482856660,0.0102126854143538,-0.0066519672294915,0.0175445536105942,0.0104090136752692,0.004708540467426,0.0350051471519743,710496792.0,410181408.0,0.0396759598034179,0.1534576760479979,0.2075889926560754,0.0169389834335046,-0.002796006424553,0.0042674310958549,0.0070108302998364,0.0122100886377238,5.637584209442139
GOOGL,2005-05-05,5.680180072784424,300083616,-0.0066519672294915,0.0045818820149521,0.0102126854143538,0.0175445536105942,-0.0015014187393795,0.0308935979356845,482856660.0,346964688.0,0.0343130063195875,0.1114482771846687,0.1714492034048593,0.0168783205785154,-0.0062736272909005,9.627989240922324e-05,0.0058490010721006,0.0076659044998461,5.66341495513916
GOOGL,2005-05-06,5.70620584487915,270285444,0.0045818820149521,-0.0087712075110957,-0.0066519672294915,0.0102126854143538,0.0025062439575838,0.0567523546264692,300083616.0,366441192.0,0.0364544986565058,0.0565775388795941,0.1872948207458069,0.0153160827607181,0.0084754220112213,0.0039053697326836,0.0061840034029192,0.005350406271191,5.613739967346191
GOOGL,2005-05-09,5.656156063079834,221250528,-0.0087712075110957,0.0078755674276764,0.0045818820149521,-0.0066519672294915,0.0104090136752692,0.0357721889172106,270285444.0,390305304.0,0.0167798656467257,0.01113940810611,0.1696939992812653,0.0152738276518451,-0.0140746882159585,0.000705878991086,0.0052858681905024,0.0222546489529398,5.657951354980469
GOOGL,2005-05-10,5.7007012367248535,253578168,0.0078755674276764,0.0153202741643394,-0.0087712075110957,0.0045818820149521,0.0175445536105942,-0.0213841284433927,221250528.0,710496792.0,0.0071181457376341,0.0413715271881132,0.1744688870641169,0.013897545645435,0.017739832044672,0.0006141864248962,0.0064102750199263,0.0233974998617851,5.744632720947266
GOOGL,2005-05-11,5.7880377769470215,458692848,0.0153202741643394,-0.0111114726469715,0.0078755674276764,-0.0087712075110957,0.0102126854143538,0.004708540467426,253578168.0,482856660.0,0.0122100886377238,0.0523704954271282,0.1988286129468142,0.0132726707698482,0.0071771953209912,0.0026088267740051,0.0067218560772467,0.0340265193194064,5.6808013916015625
GOOGL,2005-05-12,5.723723888397217,357570072,-0.0111114726469715,0.0022734705087605,0.0153202741643394,0.0078755674276764,-0.0066519672294915,-0.0015014187393795,458692848.0,300083616.0,0.0076659044998461,0.0422419510489822,0.1946721860132096,0.0140307670501789,0.0059543203144329,0.0050544162950717,0.0071631946576896,0.0457326408754301,5.693716526031495
GOOGL,2005-05-13,5.73673677444458,296323380,0.0022734705087605,0.0078955904101547,-0.0111114726469715,0.0153202741643394,0.0045818820149521,0.0025062439575838,357570072.0,270285444.0,0.005350406271191,0.0419999513059219,0.2391349106445155,0.0127011289212276,0.0073871744159409,0.0048367667760157,0.0082746042891432,0.0539609896965718,5.738671779632568
GOOGL,2005-05-16,5.782032012939453,227028744,0.0078955904101547,0.0090023429423855,0.0022734705087605,-0.0111114726469715,-0.0087712075110957,0.0104090136752692,296323380.0,221250528.0,0.0222546489529398,0.0394079446191109,0.2357595492359359,0.0116409413262686,0.0021995581642913,0.0080916160520656,0.0084330120245217,0.1056049061447874,5.79033327102661
GOOGL,2005-05-17,5.8340840339660645,312043644,0.0090023429423855,0.025865403453074,0.0078955904101547,0.0022734705087605,0.0078755674276764,0.0175445536105942,227028744.0,253578168.0,0.0233974998617851,0.0306821924133318,0.2180247915887421,0.0107152384380204,0.0012454115841372,0.0047927319599587,0.0079384193493984,0.0980998515301845,5.940102577209473
GOOGL,2005-05-18,5.984984874725342,491987520,0.025865403453074,8.364574725594487e-05,0.0090023429423855,0.0078955904101547,0.0153202741643394,0.0102126854143538,312043644.0,458692848.0,0.0340265193194064,0.0466520747740535,0.2072688697996951,0.0128786647810933,0.0122820058248376,0.005813694060728,0.0065533281433556,0.0905253290079437,5.94059944152832
GOOGL,2005-05-19,5.985485076904297,388271340,8.364574725594487e-05,0.0101598607840209,0.025865403453074,0.0090023429423855,-0.0111114726469715,-0.0066519672294915,491987520.0,357570072.0,0.0457326408754301,0.053749127432753,0.1711876522699813,0.0121761089247636,-0.0088682303748691,0.0028491839228676,0.0057491338729165,0.0837027244400137,6.000955104827881
GOOGL,2005-05-20,6.046296119689941,326213460,0.0101598607840209,0.0572823098129784,8.364574725594487e-05,0.025865403453074,0.0022734705087605,0.0045818820149521,388271340.0,296323380.0,0.0539609896965718,0.0596001091854352,0.1195496755596963,0.0110786270060792,0.0134755187279122,0.0040668527852618,0.0042498104233738,0.1009479205858761,6.344703674316406
GOOGL,2005-05-23,6.392642974853516,854676468,0.0572823098129784,0.0021530447455726,0.0101598607840209,8.364574725594487e-05,0.0078955904101547,-0.0087712075110957,326213460.0,227028744.0,0.1056049061447874,0.1302097552116876,0.1427996229204973,0.0224934212468705,0.0390017376435349,0.0114272886811105,0.0049923271033754,0.0854180369955737,6.3583641052246085
