ticker,date,simple_return,target_next_return,return_lag_1,return_lag_2,return_lag_5,return_lag_10,volume_lag_1,volume_lag_5,roc_5,roc_10,roc_20,ewm_vol_10,relative_return_1,relative_strength_5,relative_strength_20,target_5d_return,target_next_price
GOOGL,2022-01-18,-0.0249677980998729,-0.0064816270810283,0.0064471798178211,-0.0201050495141957,0.012060535391454,0.0009629762025049,29662000.0,44408000.0,-0.0192652877137516,-0.0620277693392097,-0.0404092364030909,0.0168661392075634,-0.0082590797185112,0.0007019186443268,-0.0036215084596687,-0.0666406132449431,134.10325622558594
GOOGL,2022-01-19,-0.0064816270810283,-0.0133883804582555,-0.0249677980998729,0.0064471798178211,0.0076909482738549,-0.0040827470958513,34872000.0,28730000.0,-0.0330587396017896,-0.0642870763290451,-0.0458345357311371,0.01526017276169,0.0066987792861432,0.0030917041686621,-0.0036690694289836,-0.0435438399625149,132.30783081054688
GOOGL,2022-01-20,-0.0133883804582555,-0.0221743329374509,-0.0064816270810283,-0.0249677980998729,0.0121263311601722,-0.045876341949199,28648000.0,26108000.0,-0.0574343799259964,-0.0324260013265618,-0.0708497323700777,0.0141471816223296,-0.0114725042136669,0.0005095090704251,-0.0043139076105552,-0.0322749842404375,129.37399291992188
GOOGL,2022-01-21,-0.0221743329374509,0.0034713057048914,-0.0133883804582555,-0.0064816270810283,-0.0201050495141957,-0.0001996314907574,29908000.0,31436000.0,-0.0594248335067424,-0.053692396517169,-0.1097121152030603,0.0141797699385565,0.0039331664272196,0.0006929176102457,-0.0039662934474079,0.0230106099387945,129.82308959960938
GOOGL,2022-01-24,0.0034713057048914,-0.0295785679646398,-0.0221743329374509,-0.0133883804582555,0.0064471798178211,-0.0053031773415316,55652000.0,29662000.0,-0.0622059365247255,-0.0453447675368438,-0.1096711258004821,0.0139276198534331,0.0089190456698181,-3.6118509799407464e-05,-0.0031815614710924,0.0343988060299342,125.9831085205078
GOOGL,2022-01-25,-0.0295785679646398,0.0181038315717365,0.0034713057048914,-0.0221743329374509,-0.0249677980998729,0.012060535391454,76622000.0,34872000.0,-0.0666406132449431,-0.0846220503711102,-0.1417888448741283,0.0154796968736196,-0.0331086096258726,-0.0050060244912716,-0.0045707786736266,0.0843658923246357,128.26388549804688
GOOGL,2022-01-26,0.0181038315717365,-0.0017642366042335,-0.0295785679646398,0.0034713057048914,-0.0064816270810283,0.0076909482738549,46960000.0,28648000.0,-0.0435438399625149,-0.0751630750977218,-0.118988000342515,0.0184575039794558,0.0086854106902131,-0.0046086982104577,-0.0040596944155475,0.1452183239823639,128.03759765625
GOOGL,2022-01-27,-0.0017642366042335,0.0336883058565102,0.0181038315717365,-0.0295785679646398,-0.0133883804582555,0.0121263311601722,49130000.0,29908000.0,-0.0322749842404375,-0.087855670459463,-0.1203503640330274,0.0167881595071665,0.0197749280679638,0.0016407882458684,-0.0032498624639911,0.1091817588980288,132.35096740722656
GOOGL,2022-01-28,0.0336883058565102,0.0146419894594647,-0.0017642366042335,0.0181038315717365,-0.0221743329374509,-0.0201050495141957,31950000.0,55652000.0,0.0230106099387945,-0.0377816252324493,-0.0878897991439128,0.0219541174586926,0.0169767206048301,0.0042494990813905,-0.0023444975878103,0.0745552703656653,134.28884887695312
GOOGL,2022-01-31,0.0146419894594647,0.0172980633250288,0.0336883058565102,-0.0017642366042335,0.0034713057048914,0.0064471798178211,34362000.0,76622000.0,0.0343988060299342,-0.0299469404392156,-0.065919027212542,0.0205351367265107,-0.0081256358182927,0.0008405627837683,-0.0023396223501081,0.0288057136922585,136.61178588867188
GOOGL,2022-02-01,0.0172980633250288,0.0752377697283253,0.0146419894594647,0.0336883058565102,-0.0295785679646398,-0.0249677980998729,39986000.0,46960000.0,0.0843658923246357,0.0121030842782221,-0.0506754123808902,0.019332086993251,-0.002690629050845,0.0069241588987738,-0.0009703373897477,0.0127502655537423,146.89015197753906
GOOGL,2022-02-02,0.0752377697283253,-0.0331757040107544,0.0172980633250288,0.0146419894594647,0.0181038315717365,-0.0064816270810283,68644000.0,49130000.0,0.1452183239823639,0.095351120560736,0.0249341994661429,0.0329606857011908,0.0648294814579315,0.0181529730523175,0.0023971327906961,-0.0432975612451882,142.0169677734375
GOOGL,2022-02-03,-0.0331757040107544,0.0014185755065097,0.0752377697283253,0.0172980633250288,-0.0017642366042335,-0.0133883804582555,123200000.0,31950000.0,0.1091817588980288,0.073382935109814,0.0385774186320344,0.0365926392261032,-0.017565658102125,0.0106848558182997,0.0029624710196105,-0.0312391750751889,142.2184295654297
GOOGL,2022-02-04,0.0014185755065097,-0.0285567388704401,-0.0331757040107544,0.0752377697283253,0.0336883058565102,-0.0221743329374509,71518000.0,34362000.0,0.0745552703656653,0.0992814425497254,0.0402583874523798,0.0332628346278271,-0.014197655470334,0.0044499806032669,0.0022447743485052,-0.0628814538218045,138.15713500976562
GOOGL,2022-02-07,-0.0285567388704401,0.0014222025286201,0.0014185755065097,-0.0331757040107544,0.0146419894594647,0.0034713057048914,57998000.0,39986000.0,0.0288057136922585,0.0641954018800468,0.0159397087680179,0.0335667683732152,-0.0232525679386231,0.0014245941792008,0.0012813250115363,-0.026400704375153,138.35362243652344
GOOGL,2022-02-08,0.0014222025286201,0.0157317470343194,-0.0285567388704401,0.0014185755065097,0.0172980633250288,-0.0295785679646398,54974000.0,68644000.0,0.0127502655537423,0.0981918454091959,0.0052605997498362,0.0303622867160701,0.0049894067442974,0.0029606013382293,0.0013951635975145,-0.020017882148765,140.53016662597656
GOOGL,2022-02-09,0.0157317470343194,-0.0209897408028526,0.0014222025286201,-0.0285567388704401,0.0752377697283253,0.0181038315717365,54284000.0,123200000.0,-0.0432975612451882,0.0956331634606255,0.01328200571588,0.028075153288932,0.0114297708819437,-0.0077193407769682,0.0022291595583884,-0.0272188764449984,137.58047485351562
GOOGL,2022-02-10,-0.0209897408028526,-0.0312903913436671,0.0157317470343194,0.0014222025286201,-0.0331757040107544,-0.0017642366042335,40144000.0,71518000.0,-0.0312391750751889,0.0745318357416073,-0.0198718791175093,0.0273525112671065,-0.004766371135187,-0.0051594833835806,0.0019189174377531,-0.0438681462398715,133.27552795410156
GOOGL,2022-02-11,-0.0312903913436671,0.0092602250082862,-0.0209897408028526,0.0157317470343194,0.0014185755065097,0.0336883058565102,39330000.0,57998000.0,-0.0628814538218045,0.00698567275319,-0.0310598825492168,0.0277205008204981,-0.018325941002669,-0.0059851404900476,0.0008518142012138,-0.0288907754387993,134.5096893310547
GOOGL,2022-02-14,0.0092602250082862,0.0079874290247998,-0.0312903913436671,-0.0209897408028526,-0.0285567388704401,0.0146419894594647,39958000.0,54974000.0,-0.026400704375153,0.0016445181856008,-0.0283516705417701,0.0258431331732321,0.0125278155504084,0.0011709362077587,0.0008499936652321,-0.0421507012808631,135.58407592773438
GOOGL,2022-02-15,0.0079874290247998,0.0082680613367323,0.0092602250082862,-0.0312903913436671,0.0014222025286201,0.0172980633250288,34302000.0,54284000.0,-0.020017882148765,-0.0075228499082429,0.0044891846835273,0.0238247277007923,-0.0046457817544924,-0.0007561014919992,0.001030658563433,-0.066031893264164,136.70509338378906
GOOGL,2022-02-16,0.0082680613367323,-0.037745623028193,0.0079874290247998,0.0092602250082862,0.0157317470343194,0.0752377697283253,26680000.0,40144000.0,-0.0272188764449984,-0.0693379267202841,0.0194017448303147,0.0218966988595216,0.0055630002987363,-0.0019294556086407,0.0009738696140627,-0.0366421645912174,131.54507446289062
GOOGL,2022-02-17,-0.037745623028193,-0.016115995730395,0.0082680613367323,0.0079874290247998,-0.0209897408028526,-0.0331757040107544,25022000.0,39330000.0,-0.0438681462398715,-0.0737369166144491,-0.0057650128717509,0.0251707203333493,-0.0119551206190571,-0.0033672055054147,0.0009497387937932,0.014490070570047,129.4250946044922
GOOGL,2022-02-18,-0.016115995730395,-0.0045206303275299,-0.037745623028193,0.0082680613367323,-0.0312903913436671,0.0014185755065097,38950000.0,39958000.0,-0.0288907754387993,-0.0899555352989729,0.0003949919409378,0.0231019466210927,-0.0056724448631946,-0.0008365062775198,0.0004694582292724,0.0356894474100044,128.8400115966797
GOOGL,2022-02-22,-0.0045206303275299,-0.0171438117053281,-0.016115995730395,-0.037745623028193,0.0092602250082862,-0.0285567388704401,45620000.0,34302000.0,-0.0421507012808631,-0.0674385974522948,-0.0075724434379248,0.0209510461830129,0.0114597345336268,-0.0010501224808762,0.0005964926724629,0.0327239648119375,126.6312026977539
GOOGL,2022-02-23,-0.0171438117053281,0.0399958307740089,-0.0045206303275299,-0.016115995730395,0.0079874290247998,0.0014222025286201,44990000.0,26680000.0,-0.066031893264164,-0.0847279567555072,0.0051442942221147,0.0193472426088759,0.0064348717372751,0.0011660082174773,0.0025736667406203,0.0547347676394558,131.6959228515625
GOOGL,2022-02-24,0.0399958307740089,0.0133280437649985,-0.0171438117053281,-0.0045206303275299,0.0082680613367323,0.0157317470343194,32786000.0,25022000.0,-0.0366421645912174,-0.0628636824855303,0.0267576281522197,0.0266079200890556,0.034360658078903,0.0069255397735106,0.0038574291100548,0.0091078209913677,133.451171875
GOOGL,2022-02-25,0.0133280437649985,0.0044438188783351,0.0399958307740089,-0.0171438117053281,-0.037745623028193,-0.0209897408028526,54456000.0,38950000.0,0.014490070570047,-0.0300137282046174,0.04228112927645,0.0247009320962831,-0.0093837430836316,0.0074398152805957,0.002399495552475,-0.018987163749323,134.04420471191406
GOOGL,2022-02-28,0.0044438188783351,-0.0073709796816541,0.0133280437649985,0.0399958307740089,-0.016115995730395,-0.0312903913436671,36406000.0,45620000.0,0.0356894474100044,0.0057675761605477,0.0127935393133744,0.0223623706168258,-0.0012819368180076,0.0083179168896331,0.0014865626813331,-0.0642580453038861,133.05616760253906
GOOGL,2022-03-01,-0.0073709796816541,0.0038041419642662,0.0044438188783351,0.0133280437649985,-0.0045206303275299,0.0092602250082862,38864000.0,44990000.0,0.0327239648119375,-0.010806074534439,-0.0091793271349249,0.0206267874495035,0.0061989370248017,0.0072657573878681,0.0022027913234878,-0.0518941065042777,133.5623321533203
GOOGL,2022-03-02,0.0038041419642662,-0.0049935217540766,-0.0073709796816541,0.0044438188783351,-0.0171438117053281,0.0079874290247998,26496000.0,32786000.0,0.0547347676394558,-0.0149113659593155,-0.0223220398995196,0.0186987181473555,-0.0166560029975004,0.002647582440913,0.001504522626155,-0.0085568140625176,132.8953857421875
GOOGL,2022-03-03,-0.0049935217540766,-0.0148844379289028,0.0038041419642662,-0.0073709796816541,0.0399958307740089,0.0082680613367323,23520000.0,54456000.0,0.0091078209913677,-0.0278680738756829,-0.0952736861317394,0.0171067342276262,0.0048434402642173,-0.0032558611220241,-0.0014947794335306,-0.0109782130453512,130.9173126220703
GOOGL,2022-03-04,-0.0148844379289028,-0.0419083341948532,-0.0049935217540766,0.0038041419642662,0.0133280437649985,-0.037745623028193,24604000.0,36406000.0,-0.018987163749323,-0.0047722185219287,-0.0781572464571606,0.016639319087368,-0.0169992110242735,-0.0047789547101525,-0.001466457079638,-0.0154349805712186,125.4307861328125
GOOGL,2022-03-07,-0.0419083341948532,0.005744606721562,-0.0148844379289028,-0.0049935217540766,0.0044438188783351,-0.016115995730395,30430000.0,38864000.0,-0.0642580453038861,-0.0308619320224243,-0.1180412657059596,0.0219611772059057,-0.0222132338117008,-0.0089652141088911,-0.0018672359967063,-0.0033826904155502,126.15133666992188
GOOGL,2022-03-08,0.005744606721562,0.0496873644534339,-0.0419083341948532,-0.0148844379289028,-0.0073709796816541,-0.0045206303275299,45112000.0,26496000.0,-0.0518941065042777,-0.020868322607533,-0.0868995896519938,0.0208363158929807,0.0018132776740354,-0.0098423459790444,-0.0006139437160734,0.0164707296829229,132.41946411132812
GOOGL,2022-03-09,0.0496873644534339,-0.0074236233559746,0.005744606721562,-0.0419083341948532,0.0038041419642662,-0.0171438117053281,40428000.0,23520000.0,-0.0085568140625176,0.0457095983474924,-0.0428912392801128,0.0297439711313468,0.0291973004712322,-0.0006716852852978,0.0005964509702732,-0.0010454882451998,131.43643188476562
GOOGL,2022-03-10,-0.0074236233559746,-0.0193236030758949,0.0496873644534339,0.005744606721562,-0.0049935217540766,0.0399958307740089,37026000.0,24604000.0,-0.0109782130453512,-0.0019703796532057,-0.064710196817841,0.0272605700781053,-0.00681267277752,-0.0030029078936453,-0.0003156712126999,0.0106432478605886,128.8966064453125
GOOGL,2022-03-11,-0.0193236030758949,-0.0301801105385725,-0.0074236233559746,0.0496873644534339,-0.0148844379289028,0.0133280437649985,27102000.0,30430000.0,-0.0154349805712186,-0.0341290778169683,-0.063118465156113,0.0260597999330864,-0.0040259133709153,-0.0004082483629737,-0.0002786483244863,0.0481632858897587,125.0064926147461
GOOGL,2022-03-14,-0.0301801105385725,0.025779849935773,-0.0193236030758949,-0.0074236233559746,-0.0419083341948532,0.0044438188783351,31526000.0,45112000.0,-0.0033826904155502,-0.067423370645465,-0.0620446639101157,0.0261458715575068,-0.0195606897813888,0.0001222604430886,-0.0003403857634223,0.0805907237117993,128.22914123535156
GOOGL,2022-03-15,0.025779849935773,0.0315987445893886,-0.0301801105385725,-0.0193236030758949,0.005744606721562,-0.0073709796816541,38812000.0,40428000.0,0.0164707296829229,-0.0362781106217235,-0.0466921611888156,0.0272294144450981,0.0193406720931294,0.0036277393269074,2.570637137383133e-07,0.0825862648559401,132.28102111816406
GOOGL,2022-03-16,0.0315987445893886,0.0041904823864893,0.025779849935773,-0.0301801105385725,0.0496873644534339,0.0038041419642662,30920000.0,37026000.0,-0.0010454882451998,-0.0095933562591988,-0.0243616721725553,0.0280426944536857,0.0048106748901102,-0.0012495857893169,0.0004730798959438,0.0374774098878449,132.83534240722656
GOOGL,2022-03-17,0.0041904823864893,0.017083918356413,0.0315987445893886,0.025779849935773,-0.0074236233559746,-0.0049935217540766,35576000.0,27102000.0,0.0106432478605886,-0.0004518090272707,-0.0283072918556038,0.0253661637189186,-0.0169616933907472,-0.0032793899119623,-0.0006531547885303,0.0577783209850051,135.1046905517578
GOOGL,2022-03-18,0.017083918356413,-0.0001764130350936,0.0041904823864893,0.0315987445893886,-0.0193236030758949,-0.0148844379289028,28264000.0,31526000.0,0.0481632858897587,0.0319849059365857,0.0270600484541241,0.0235045508895849,0.0057743976558204,-0.0013193277066151,0.0002333211252135,0.0407526534519524,135.0808563232422
GOOGL,2022-03-21,-0.0001764130350936,0.0276741711162713,0.017083918356413,0.0041904823864893,-0.0301801105385725,-0.0419083341948532,44566000.0,38812000.0,0.0805907237117993,0.0769354198275669,0.0436991121083074,0.0214501078066023,-0.0107824682645355,0.0004363165967554,-2.218004485346828e-05,0.0393385761272404,138.81910705566406
GOOGL,2022-03-22,0.0276741711162713,-0.0113855788456995,-0.0001764130350936,0.017083918356413,0.025779849935773,0.005744606721562,26832000.0,30920000.0,0.0825862648559401,0.1004172505828275,0.0774533883947705,0.0213862395371994,0.0071956597883225,-0.0019926858642059,-0.0002353837821186,0.018857069557201,137.2385711669922
GOOGL,2022-03-23,-0.0113855788456995,0.0238400492235604,0.0276741711162713,-0.0001764130350936,0.0315987445893886,0.0496873644534339,35496000.0,35576000.0,0.0374774098878449,0.0363927394511469,0.0837658353017161,0.0211377405523527,-0.0061055165547524,-0.0041759241531784,-0.00086240319672,0.0264905742863601,140.51034545898438
GOOGL,2022-03-24,0.0238400492235604,0.0007132551431363,-0.0113855788456995,0.0276741711162713,0.0041904823864893,-0.0074236233559746,25154000.0,28264000.0,0.0577783209850051,0.0690365178368059,0.0669301100335264,0.0204839925867156,0.012671130323379,0.0017506405896468,-0.0019468795844962,-0.0176906388303137,140.61056518554688
GOOGL,2022-03-25,0.0007132551431363,-0.0015348797739004,0.0238400492235604,-0.0113855788456995,0.017083918356413,-0.0193236030758949,26396000.0,44566000.0,0.0407526534519524,0.0908787210406838,0.0536480362814113,0.0188357645995296,-0.0056191533812606,-0.0005280696177694,-0.0017586500993777,-0.010746328778974,140.39474487304688
GOOGL,2022-03-28,-0.0015348797739004,0.0074225266848604,0.0007132551431363,0.0238400492235604,-0.0001764130350936,-0.0301801105385725,24126000.0,26832000.0,0.0393385761272404,0.1230996241589257,0.0473764619274761,0.0174318393806949,-0.0121014834299468,-0.0007918726508516,-0.0022996274299746,0.0107170921137147,141.43682861328125
GOOGL,2022-03-29,0.0074225266848604,-0.003978658793139,-0.0015348797739004,0.0007132551431363,0.0276741711162713,0.025779849935773,35050000.0,35496000.0,0.018857069557201,0.1030006693539991,0.0629858890553396,0.0157800961164212,0.0071716201141662,-0.0007966805856829,-0.0022509932755064,-0.0134343790470033,140.8740997314453
GOOGL,2022-03-30,-0.003978658793139,-0.0202270825604601,0.0074225266848604,-0.0015348797739004,-0.0113855788456995,0.0315987445893886,34318000.0,25154000.0,0.0264905742863601,0.0649607822848994,0.0547442340983654,0.0148572954260184,-0.0035472360204882,-0.00028502447883,-0.0015955549266558,-0.0379777574987881,138.02462768554688
GOOGL,2022-03-31,-0.0202270825604601,0.0077876691626916,-0.003978658793139,0.0074225266848604,0.0238400492235604,0.0041904823864893,19884000.0,26396000.0,-0.0176906388303137,0.0390655467459237,0.0385960875519781,0.0167391120022018,-0.0017838546436745,-0.0031760214722408,-0.0019269196720504,-0.0228593361930719,139.0995178222656
GOOGL,2022-04-01,0.0077876691626916,0.020128398054152,-0.0202270825604601,-0.003978658793139,0.0007132551431363,0.017083918356413,37524000.0,24126000.0,-0.010746328778974,0.0295683832603681,0.0624990311542335,0.0154806319358676,0.0059037842595073,-0.0008714339440871,-0.0007817699078613,-0.0489688160169793,141.8993682861328
GOOGL,2022-04-04,0.020128398054152,-0.0166502195759199,0.0077876691626916,-0.0202270825604601,-0.0015348797739004,-0.0001764130350936,25942000.0,35050000.0,0.0107170921137147,0.0504772633849333,0.1312961726627666,0.0159587797312204,0.006340182578071,0.0028168992575163,0.0006459009116272,-0.0989569135687369,139.53671264648438
GOOGL,2022-04-05,-0.0166502195759199,-0.028757272809387,0.020128398054152,0.0077876691626916,0.0074225266848604,0.0276741711162713,25942000.0,34318000.0,-0.0134343790470033,0.0051693574900504,0.1061057007393087,0.0168486608872696,-0.0016745556210974,0.0010476641104636,0.0004715092468705,-0.0915885173868341,135.52401733398438
GOOGL,2022-04-06,-0.028757272809387,-0.0048297049371843,-0.0166502195759199,0.020128398054152,-0.003978658793139,-0.0113855788456995,21418000.0,19884000.0,-0.0379777574987881,-0.0124932358186791,0.0234448405564169,0.0194170044529546,-0.0204783425518431,-0.0023385571958073,-0.0020122729042832,-0.0487301870745043,134.86947631835938
GOOGL,2022-04-07,-0.0048297049371843,-0.0191407074665966,-0.028757272809387,-0.0166502195759199,-0.0202270825604601,0.0238400492235604,32468000.0,37524000.0,-0.0228593361930719,-0.0401455787628932,0.0261194281095793,0.0175637244723836,-0.0174647384376527,-0.0054747339546029,-0.0025448761872898,-0.0673972253718432,132.28797912597656
GOOGL,2022-04-08,-0.0191407074665966,-0.0334915870063584,-0.0048297049371843,-0.028757272809387,0.0077876691626916,0.0007132551431363,26234000.0,25942000.0,-0.0489688160169793,-0.0591889097991178,0.0263107988192299,0.0169517508490844,-0.017209862786302,-0.0100974633637648,-0.0032040736580591,-0.0420970341854463,127.8574447631836
GOOGL,2022-04-11,-0.0334915870063584,-0.008608749776457,-0.0191407074665966,-0.0048297049371843,0.020128398054152,-0.0015348797739004,25142000.0,25942000.0,-0.0989569135687369,-0.0893003518130272,0.0228064326004551,0.018681986781506,-0.0050119511177701,-0.0123678901029331,-0.0024766367248782,0.0092027755893402,126.75675201416016
GOOGL,2022-04-12,-0.008608749776457,0.0170653994180061,-0.0334915870063584,-0.0191407074665966,-0.0166502195759199,0.0074225266848604,36884000.0,21418000.0,-0.0915885173868341,-0.1037924615749097,-0.0114824852370256,0.0169550948421905,-0.0080831007026172,-0.013649599119237,-0.0038478253646655,0.002548653834197,128.91990661621094
GOOGL,2022-04-13,0.0170653994180061,-0.024358214890823,-0.008608749776457,-0.0334915870063584,-0.028757272809387,-0.003978658793139,32710000.0,32468000.0,-0.0487301870745043,-0.0848572813457065,-0.0254088944395939,0.0192116080479981,0.0101319763073593,-0.0075275353473965,-0.0035817602938031,-0.0391048178489613,125.77964782714844
GOOGL,2022-04-14,-0.024358214890823,0.007468614640496,0.0170653994180061,-0.008608749776457,-0.0048297049371843,-0.0202270825604601,27928000.0,26234000.0,-0.0673972253718432,-0.08871590573166,-0.0531160943482031,0.0188774660498407,-0.0127475223395669,-0.0065840921277794,-0.0033710517412441,-0.0559812182196128,126.71904754638672
GOOGL,2022-04-18,0.007468614640496,0.0182690813512582,-0.024358214890823,0.0170653994180061,-0.0191407074665966,0.0077876691626916,31598000.0,25142000.0,-0.0420970341854463,-0.089004408280538,-0.062067741476071,0.018418979024256,0.0015270713725028,-0.0028367052960184,-0.0035834180554099,-0.0360481967984358,129.03408813476562
GOOGL,2022-04-19,0.0182690813512582,-0.0151454322406117,0.007468614640496,-0.024358214890823,-0.0334915870063584,0.020128398054152,20808000.0,36884000.0,0.0092027755893402,-0.0906648162479836,-0.0447640646725464,0.0194526170611081,0.0139109699362958,0.0009478789147947,-0.0023487461453684,-0.0873710943384981,127.0798110961914
GOOGL,2022-04-20,-0.0151454322406117,-0.0251912079322287,0.0182690813512582,0.007468614640496,-0.008608749776457,-0.0166502195759199,26490000.0,32710000.0,0.002548653834197,-0.0892732909786435,-0.0845654190439749,0.018396538038315,-0.0016489570389421,0.0022347076475298,-0.0027909769867316,-0.1073530290236215,123.8785171508789
GOOGL,2022-04-21,-0.0251912079322287,-0.041493612892279,-0.0151454322406117,0.0182690813512582,0.0170653994180061,-0.028757272809387,31696000.0,27928000.0,-0.0391048178489613,-0.0859294198341714,-0.0973491191470999,0.0186751929291831,-0.0203784814014039,-0.0038673838942228,-0.0035046252290642,-0.0504108362348844,118.73834991455078
GOOGL,2022-04-22,-0.041493612892279,0.0287413836408318,-0.0251912079322287,-0.0151454322406117,-0.024358214890823,-0.0048297049371843,36446000.0,31598000.0,-0.0559812182196128,-0.1196054648105184,-0.1549494129653886,0.0216639718653075,-0.0183536104128678,-0.004988601508883,-0.0050558622658765,-0.0461904125179839,122.15105438232422
GOOGL,2022-04-25,0.0287413836408318,-0.03594578660877,-0.041493612892279,-0.0251912079322287,0.007468614640496,-0.0191407074665966,56884000.0,20808000.0,-0.0360481967984358,-0.0766277088109347,-0.131281108065129,0.0262438616227008,0.0277903280208148,0.0002640498207793,-0.0033853881957727,-0.052740615379215,117.76023864746094
GOOGL,2022-04-26,-0.03594578660877,-0.0367087418456799,0.0287413836408318,-0.041493612892279,0.0182690813512582,-0.0334915870063584,46128000.0,26490000.0,-0.0873710943384981,-0.0789723753233502,-0.1612204662364917,0.0266064261628561,0.0011280956174889,-0.002292525042982,-0.0027239092434009,-0.0110913653128881,113.43740844726562
GOOGL,2022-04-27,-0.0367087418456799,0.0369921097452676,-0.03594578660877,0.0287413836408318,-0.0151454322406117,-0.008608749776457,73054000.0,31696000.0,-0.1073530290236215,-0.1050779808984582,-0.1979641401785956,0.0261159652744421,-0.0365350506814758,-0.0092697437714887,-0.0049092427831831,0.0697013976154099,117.63369750976562
GOOGL,2022-04-28,0.0369921097452676,-0.0372335568140163,-0.0367087418456799,-0.03594578660877,-0.0251912079322287,0.0170653994180061,91820000.0,36446000.0,-0.0504108362348844,-0.0875443475152667,-0.164972853533644,0.0320538941460598,0.0181934053099621,-0.0015553664292155,-0.0038222107166605,-0.0170178209478959,113.25377655029295
GOOGL,2022-04-29,-0.0372335568140163,0.0216765933063376,0.0369921097452676,-0.0367087418456799,-0.041493612892279,-0.024358214890823,48884000.0,56884000.0,-0.0461904125179839,-0.0995858351747737,-0.1794668933408597,0.0315539561933669,-0.0116204003093997,-0.0002087244085219,-0.0043140379999468,0.0143460169724622,115.7087326049805
GOOGL,2022-05-02,0.0216765933063376,0.0064419011385532,-0.0372335568140163,0.0369921097452676,0.0287413836408318,0.007468614640496,42676000.0,46128000.0,-0.052740615379215,-0.0868876080951902,-0.1681586362303047,0.0316870060731974,0.0083775005637589,-0.0040912898999331,-0.0041903521847342,-0.0349279234876296,116.45411682128906
